Kids_First_Biospecimen_ID_DNA	Kids_First_Biospecimen_ID_RNA	Kids_First_Participant_ID	MYCN_TPM	MYCN_CN	MYCN_CN_status	sample_id	cohort	match_id	pathology_free_text_diagnosis
NA	MARIS_HEMEDKRG	Maris_P0001	2.11	NA	NA	SH-SY5Y	Maris	Maris_P0001_SH-SY5Y_Derived Cell Line_Progressive_NA_NA	1p36 del None; 3p26 del None; 11q23 del Loss q22.1-q24.2; 17q21-qter unbal gain Gain q21.31-qter; MYCN Non-amplified; ALK F1174L; TP53 WT
NA	MARIS_HK31CBVO	Maris_P0009	1399.29	NA	NA	LA-N-5	Maris	Maris_P0009_LA-N-5_Derived Cell Line_Progressive_NA_NA	1p36 del Loss p33-pter; 3p26 del None; 11q23 del None; 17q21-qter unbal gain Gain q21.2-qter; MYCN Amplified; ALK R1275Q; TP53 WT
NA	MARIS_ICP9L0D7	Maris_P0018	359.6	NA	NA	SK-N-DZ	Maris	Maris_P0018_SK-N-DZ_Derived Cell Line_Progressive_NA_NA	1p36 del None; 3p26 del Gain/AI p26.1-pter; 11q23 del Loss q21-qter; 17q21-qter unbal gain Gain q21.2-qter; MYCN Amplified; ALK WT; TP53 R110L
NA	MARIS_IICVUNN8	Maris_P0015	74.04	NA	NA	NLF	Maris	Maris_P0015_NLF_Derived Cell Line_Unknown_NA_NA	1p36 del Loss p32.2-pter; 3p26 del Loss/AI p26.1, AI p26.2, Gain 26.3; 11q23 del Loss/AI q23.3-qter; 17q21-qter unbal gain Gain q21.2-qter; MYCN Amplified; ALK WT; TP53 V203M
NA	MARIS_IJBHSKKC	Maris_P0016	534.85	NA	NA	NMB	Maris	Maris_P0016_NMB_Derived Cell Line_Unknown_NA_NA	1p36 del cnLOH p34.2-pter; 3p26 del None; 11q23 del Loss q21-qter; 17q21-qter unbal gain LOH/Gain q11.2-qter; MYCN Amplified; ALK WT; TP53 G245S
NA	MARIS_JE9T5LOF	Maris_P0002	873	NA	NA	SK-N-BE2	Maris	Maris_P0002_SK-N-BE2_Derived Cell Line_Progressive_NA_NA	1p36 del cnLOH p21.3-pter; 3p26 del Loss p14.2-pter; 11q23 del Gain/AI q13.1-qter; 17q21-qter unbal gain Gain q12-qter; MYCN Amplified; ALK WT; TP53 C135F
NA	MARIS_JGAXN9EJ	PPTC_P0169	15.08	NA	NA	NB-EBc1	Maris	PPTC_P0169_NB-EBc1_Derived Cell Line_Progressive_NA_NA	1p36 del Loss p35.2-pter; 3p26 del Gain p26.1-pter; 11q23 del Loss q21-24.2; 17q21-qter unbal gain Gain q21.31-qter; MYCN Non-amplified; ALK WT; TP53 WT
NA	MARIS_LIHSF6XQ	PPTC_P0068	340.04	NA	NA	COG-N-471nb	Maris	PPTC_P0068_COG-N-471nb_Derived Cell Line_Relapse_NA_NA	1p36 del Unknown; 3p26 del Unknown; 11q23 del Unknown; 17q21-qter unbal gain Unknown; MYCN Amplified; ALK WT; TP53 WT
NA	MARIS_LJRX2KUQ	Maris_P0010	3.95	NA	NA	LA-N-6	Maris	Maris_P0010_LA-N-6_Derived Cell Line_Progressive_NA_NA	1p36 del p36.12-pter, cnLOH p35.3-p36.11; 3p26 del Loss p14.3-pter; 11q23 del Loss q13.4-qter; 17q21-qter unbal gain Gain q12-qter; MYCN Non-amplified; ALK WT; TP53 WT
NA	MARIS_M10LINIO	Maris_P0001	6.99	NA	NA	SK-N-SH	Maris	Maris_P0001_SK-N-SH_Derived Cell Line_Progressive_NA_NA	1p36 del None; 3p26 del None; 11q23 del LOH 23.1; 17q21-qter unbal gain Gain q21.31-qter; MYCN Non-amplified; ALK F1174L; TP53 WT
NA	MARIS_MWYH16EQ	Maris_P0013	44.34	NA	NA	NBL-S	Maris	Maris_P0013_NBL-S_Derived Cell Line_Unknown_NA_NA	1p36 del None; 3p26 del None; 11q23 del Loss q14.1-qter; 17q21-qter unbal gain None; MYCN Non-amplified; ALK WT; TP53 WT
NA	MARIS_NMSC6BVZ	Maris_P0005	465.46	NA	NA	IMR-32	Maris	Maris_P0005_IMR-32_Derived Cell Line_Progressive_NA_NA	1p36 del Loss p32.3-pter; 3p26 del Loss p12.3; 11q23 del cnLOH q23.1; 17q21-qter unbal gain Gain q21.2-qter; MYCN Amplified; ALK WT; TP53 WT
NA	MARIS_RMULBCDT	Maris_P0017	0.08	NA	NA	SK-N-AS	Maris	Maris_P0017_SK-N-AS_Derived Cell Line_Progressive_NA_NA	1p36 del Loss p36.22-36.32; 3p26 del Loss p14.2-pter; 11q23 del q13.4-qter; 17q21-qter unbal gain Gain q21.31-qter; MYCN Non-amplified; ALK WT; TP53 H168R
NA	MARIS_SXL48UGF	Maris_P0004	512.12	NA	NA	CHP-212	Maris	Maris_P0004_CHP-212_Derived Cell Line_Unknown_NA_NA	1p36 del Loss p13.2-pter; 3p26 del Gain/AI p26.3; 11q23 del cnLOH 23.3; 17q21-qter unbal gain Gain q12-qter; MYCN Amplified; ALK WT; TP53 WT
NA	MARIS_TDY23ZA5	Maris_P0014	823.02	NA	NA	NGP	Maris	Maris_P0014_NGP_Derived Cell Line_Progressive_NA_NA	1p36 del cnLOH p32.3-pter; 3p26 del Gain p25.3-pter; 11q23 del Loss q22.1-qter; 17q21-qter unbal gain Gain q21.1-qter; MYCN Amplified; ALK WT; TP53 A159D, C141W
NA	MARIS_U1TN5LPF	PPTC_P0070	177.64	NA	NA	COG-N-496	Maris	PPTC_P0070_COG-N-496_Derived Cell Line_Primary Tumor_NA_NA	1p36 del Unknown; 3p26 del Unknown; 11q23 del Unknown; 17q21-qter unbal gain Unknown; MYCN Amplified; ALK Unknown; TP53 Unknown
NA	MARIS_U6GGLN7Q	PPTC_P0067	285.88	NA	NA	COG-N-453	Maris	PPTC_P0067_COG-N-453_Derived Cell Line_Relapse_NA_NA	1p36 del Unknown; 3p26 del Unknown; 11q23 del Unknown; 17q21-qter unbal gain Unknown; MYCN Amplified; ALK F1174L; TP53 WT
NA	MARIS_UCRJOLAA	PPTC_P0167	152.33	NA	NA	NB-1691	Maris	PPTC_P0167_NB-1691_Derived Cell Line_Progressive_NA_NA	1p36 del None; 3p26 del Loss p26.1; 11q23 del LOH q11-qter, Loss q22.1-q24.3; 17q21-qter unbal gain None?; MYCN Amplified; ALK WT; TP53 WT
NA	MARIS_VX4JCU78	Maris_P0005	369.16	NA	NA	IMR-05	Maris	Maris_P0005_IMR-05_Derived Cell Line_Progressive_NA_NA	1p36 del Gain+LOH p32.3-pter; 3p26 del Gain/AI p24.3-26.3; 11q23 del Loss q22.1-qter; 17q21-qter unbal gain Gain q21.2-qter; MYCN Amplified; ALK WT; TP53 WT
NA	MARIS_WQRZBZ4G	Maris_P0002	544.81	NA	NA	SK-N-BE2-C	Maris	Maris_P0002_SK-N-BE2-C_Derived Cell Line_Progressive_NA_NA	1p36 del cnLOH p21.3-pter; 3p26 del Loss p14.2-pter; 11q23 del LOH q11-qter, Gain q13.4-qter; 17q21-qter unbal gain Gain q12-qter; MYCN Amplified; ALK WT; TP53 C135F
NA	MARIS_X2ET87GI	Maris_P0006	742.24	NA	NA	KELLY	Maris	Maris_P0006_KELLY_Derived Cell Line_Unknown_NA_NA	1p36 del LOH p21.3-pter, Loss p36.32, Gain p36.33; 3p26 del Loss p26.2; 11q23 del Loss q23.3-qter; 17q21-qter unbal gain Gain q21.2-qter; MYCN Amplified; ALK F1174L; TP53 P177T
NA	MARIS_XVVK4ZCI	Maris_P0021	1116.65	NA	NA	SMS-SAN	Maris	Maris_P0021_SMS-SAN_Derived Cell Line_Progressive_NA_NA	1p36 del Loss p32.3-pter; 3p26 del None; 11q23 del Loss q25; 17q21-qter unbal gain Gain q21.2-qter; MYCN Amplified; ALK F1174L; TP53 WT
NA	MARIS_Y912NFAI	PPTC_P0066	486.74	NA	NA	COG-N-440	Maris	PPTC_P0066_COG-N-440_Derived Cell Line_Relapse_NA_NA	1p36 del Unknown; 3p26 del Unknown; 11q23 del Unknown; 17q21-qter unbal gain Unknown; MYCN Amplified; ALK WT; TP53 WT
NA	MARIS_ZJXYU1BK	PPTC_P0075	431.61	NA	NA	COG-N-561	Maris	PPTC_P0075_COG-N-561_Derived Cell Line_Relapse_NA_NA	1p36 del Unknown; 3p26 del Unknown; 11q23 del Unknown; 17q21-qter unbal gain Unknown; MYCN Amplified; ALK Unknown; TP53 Unknown
NA	PPTC_0OCOQKP9	PPTC_P0169	65.36	NA	NA	NB-EBc1	PPTC	PPTC_P0169_NB-EBc1_Patient Derived Xenograft_Progressive	Neuroblastoma
NA	PPTC_54DHIOQ8	PPTC_P0073	2177.22	NA	NA	COG-N-557x	PPTC	PPTC_P0073_COG-N-557x_Patient Derived Xenograft_Primary Tumor	Neuroblastoma
NA	PPTC_5YRNDC30	PPTC_P0166	1610.93	NA	NA	NB-1643	PPTC	PPTC_P0166_NB-1643_Patient Derived Xenograft_Primary Tumor	Neuroblastoma
NA	PPTC_8IVKZKFF	PPTC_P0074	1305.88	NA	NA	COG-N-560x	PPTC	PPTC_P0074_COG-N-560x_Patient Derived Xenograft_Primary Tumor	Neuroblastoma
NA	PPTC_9LVWBU8B	PPTC_P0079	717.56	NA	NA	COG-N-623x	PPTC	PPTC_P0079_COG-N-623x_Patient Derived Xenograft_Progressive	Neuroblastoma
NA	PPTC_AMXOJX4R	PPTC_P0069	2223.08	NA	NA	COG-N-480x	PPTC	PPTC_P0069_COG-N-480x_Patient Derived Xenograft_Primary Tumor	Neuroblastoma
NA	PPTC_ATC9QVCW	PPTC_P0062	2349.81	NA	NA	COG-N-415x	PPTC	PPTC_P0062_COG-N-415x_Patient Derived Xenograft_Progressive	Neuroblastoma
NA	PPTC_AVD76PB4	PPTC_P0083	48.55	NA	NA	COG-N-625x	PPTC	PPTC_P0083_COG-N-625x_Patient Derived Xenograft_Progressive	Neuroblastoma
NA	PPTC_AWZ9HDXM	PPTC_P0168	2285.16	NA	NA	NB-1771	PPTC	PPTC_P0168_NB-1771_Patient Derived Xenograft_Primary Tumor	Neuroblastoma
NA	PPTC_AZ37GWMQ	PPTC_P0065	65.22	NA	NA	COG-N-426x-Felix-PDX	PPTC	PPTC_P0065_COG-N-426x-Felix-PDX_Patient Derived Xenograft_Relapse	Neuroblastoma
NA	PPTC_HDGGBVIL	PPTC_P0082	23.32	NA	NA	COG-N-624x	PPTC	PPTC_P0082_COG-N-624x_Patient Derived Xenograft_Progressive	Neuroblastoma
NA	PPTC_HSR1JTCY	PPTC_P0067	707	NA	NA	COG-N-453x	PPTC	PPTC_P0067_COG-N-453x_Patient Derived Xenograft_Relapse	Neuroblastoma
NA	PPTC_IW87M9YQ	PPTC_P0165	1241.53	NA	NA	NB-1382	PPTC	PPTC_P0165_NB-1382_Patient Derived Xenograft_Progressive	Neuroblastoma
NA	PPTC_KB5T2UVM	PPTC_P0171	1168.36	NA	NA	NB-SD	PPTC	PPTC_P0171_NB-SD_Patient Derived Xenograft_Progressive	Neuroblastoma
NA	PPTC_LOUMEHPY	PPTC_P0063	865.82	NA	NA	COG-N-421x	PPTC	PPTC_P0063_COG-N-421x_Patient Derived Xenograft_Relapse	Neuroblastoma
NA	PPTC_LQ6Y7A1M	PPTC_P0072	47.69	NA	NA	COG-N-549x	PPTC	PPTC_P0072_COG-N-549x_Patient Derived Xenograft_Progressive	Neuroblastoma
NA	PPTC_NEVTLBQX	PPTC_P0068	1119.62	NA	NA	COG-N-471x	PPTC	PPTC_P0068_COG-N-471x_Patient Derived Xenograft_Relapse	Neuroblastoma
NA	PPTC_OKKFERDA	PPTC_P0067	1063.69	NA	NA	COG-N-452x	PPTC	PPTC_P0067_COG-N-452x_Patient Derived Xenograft_Relapse	Neuroblastoma
NA	PPTC_OPN43SQN	PPTC_P0081	51.23	NA	NA	COG-N-620x	PPTC	PPTC_P0081_COG-N-620x_Patient Derived Xenograft_Progressive	Neuroblastoma
NA	PPTC_PA8ZOTZO	PPTC_P0076	723.45	NA	NA	COG-N-564x	PPTC	PPTC_P0076_COG-N-564x_Patient Derived Xenograft_Relapse	Neuroblastoma
NA	PPTC_PROQBSZV	PPTC_P0070	653.37	NA	NA	COG-N-496x	PPTC	PPTC_P0070_COG-N-496x_Patient Derived Xenograft_Primary Tumor	Neuroblastoma
NA	PPTC_QNLYDL7E	PPTC_P0077	41.95	NA	NA	COG-N-589x	PPTC	PPTC_P0077_COG-N-589x_Patient Derived Xenograft_Primary Tumor	Neuroblastoma
NA	PPTC_SL7X6FA8	PPTC_P0075	1797.29	NA	NA	COG-N-561x	PPTC	PPTC_P0075_COG-N-561x_Patient Derived Xenograft_Relapse	Neuroblastoma
NA	PPTC_TPFVVATE	PPTC_P0078	314.31	NA	NA	COG-N-590x	PPTC	PPTC_P0078_COG-N-590x_Patient Derived Xenograft_Primary Tumor	Neuroblastoma
NA	PPTC_UKKD06QF	PPTC_P0071	2502.45	NA	NA	COG-N-519x	PPTC	PPTC_P0071_COG-N-519x_Patient Derived Xenograft_Relapse	Neuroblastoma
NA	PPTC_VID4Q7JK	PPTC_P0061	62.14	NA	NA	CHLA-79	PPTC	PPTC_P0061_CHLA-79_Patient Derived Xenograft_Progressive	Neuroblastoma
NA	PPTC_WB6OSRXV	PPTC_P0170	61.14	NA	NA	NB-Fly-623m	PPTC	PPTC_P0170_NB-Fly-623m_Patient Derived Xenograft_Relapse	Neuroblastoma
NA	PPTC_WESCL9QP	PPTC_P0064	1095.29	NA	NA	COG-N-424x	PPTC	PPTC_P0064_COG-N-424x_Patient Derived Xenograft_Primary Tumor	Neuroblastoma
NA	PPTC_WS87CENR	PPTC_P0181	38.85	NA	NA	NCH-NB-1	PPTC	PPTC_P0181_NCH-NB-1_Patient Derived Xenograft_Primary Tumor	Neuroblastoma
NA	PPTC_XI4JM8IG	PPTC_P0080	13.7	NA	NA	COG-N-619x	PPTC	PPTC_P0080_COG-N-619x_Patient Derived Xenograft_Progressive	Neuroblastoma
NA	PPTC_Z83IPQ2P	PPTC_P0066	1245.53	NA	NA	COG-N-440x	PPTC	PPTC_P0066_COG-N-440x_Patient Derived Xenograft_Relapse	Neuroblastoma
NA	PPTC_ZFRSXHVQ	PPTC_P0167	734.7	NA	NA	NB-1691	PPTC	PPTC_P0167_NB-1691_Patient Derived Xenograft_Progressive	Neuroblastoma
NA	PPTC_ZVWIYKN9	PPTC_P0079	425.85	NA	NA	COG-N-603x	PPTC	PPTC_P0079_COG-N-603x_Patient Derived Xenograft_Primary Tumor	Neuroblastoma
